year_month,land_avg_temp,land_max_temp,land_min_temp,land_ocean_avg_temp,north_min_temp_anomoly,north_max_temp_anomoly,north_mean_temp_anomoly,global_avg_co2,seaice_extent
1900-01,1.461,7.193,-4.102,13.142,-1.518,-1.265,-1.211,,
1900-02,3.098,9.181,-2.814,13.777,-0.312,-0.007,-0.054,,
1900-03,5.492,11.377,-0.68,14.4,-0.036,0.353,0.407,,
1900-04,8.223,13.972,2.131,15.17,-0.531,-0.343,-0.077,,
1900-05,11.385,17.415,5.179,15.955,-0.233,0.416,0.375,,
1900-06,13.293,19.434,7.112,16.515,-0.516,0.293,0.011,,
1900-07,14.171,19.897,8.095,16.785,-0.577,-0.189,-0.092,,
1900-08,13.816,19.85,7.892,16.699,-0.204,0.274,0.038,,
1900-09,11.955,17.818,5.967,16.124,-0.308,-0.129,-0.011,,
1900-10,9.666,15.544,3.833,15.373,0.215,0.379,0.439,,
1900-11,5.804,11.527,0.121,14.189,-0.511,-0.28,-0.327,,
1900-12,3.655,9.466,-1.826,13.598,-0.27,0.038,0.06,,
1901-01,2.191,7.996,-3.491,13.29,-0.787,-0.435,-0.411,,
1901-02,3.092,9.038,-2.678,13.66,-0.08,0.232,0.145,,
1901-03,5.671,11.476,-0.644,14.383,0.149,0.483,0.71,,
1901-04,8.522,14.733,2.264,15.22,-0.208,0.616,0.469,,
1901-05,11.178,17.315,4.855,15.936,-0.617,0.229,0.043,,
1901-06,13.423,19.315,7.151,16.441,-0.411,0.167,0.137,,
1901-07,14.339,20.34,8.161,16.718,-0.354,0.398,0.185,,
1901-08,13.789,19.898,7.66,16.663,-0.318,0.423,0.099,,
1901-09,11.984,17.929,5.819,16.001,-0.572,-0.036,-0.141,,
1901-10,9.003,15.002,2.998,15.087,-0.663,-0.109,-0.351,,
1901-11,5.976,12.043,0.071,14.101,-0.528,0.347,-0.064,,
1901-12,3.335,9.061,-2.28,13.38,-0.853,-0.306,-0.342,,
1902-01,2.684,8.797,-3.031,13.302,-0.272,0.738,0.253,,
1902-02,3.606,9.814,-2.504,13.691,0.135,1.039,0.748,,
1902-03,4.883,11.166,-1.339,14.1,-0.746,-0.114,-0.278,,
1902-04,7.956,13.884,1.562,14.958,-1.067,-0.661,-0.448,,
1902-05,10.893,16.986,4.587,15.719,-0.805,-0.255,-0.437,,
1902-06,13.214,19.338,6.894,16.284,-0.746,-0.072,-0.197,,
1902-07,14.231,20.2,7.965,16.69,-0.675,-0.089,-0.112,,
1902-08,13.599,19.884,7.449,16.591,-0.666,0.352,-0.072,,
1902-09,11.799,17.897,5.555,16.032,-0.758,-0.022,-0.287,,
1902-10,8.801,14.811,2.759,14.991,-0.865,-0.258,-0.539,,
1902-11,5.274,11.159,-0.46,13.902,-1.14,-0.511,-0.912,,
1902-12,2.713,8.435,-2.992,13.24,-1.558,-0.933,-1.149,,
1903-01,2.514,8.415,-3.187,13.275,-0.319,0.171,0.02,,
1903-02,3.555,9.297,-2.49,13.668,0.102,0.326,0.571,,
1903-03,4.93,10.963,-1.158,14.05,-0.569,-0.309,-0.252,,
1903-04,7.832,13.958,1.698,14.801,-0.94,-0.381,-0.433,,
1903-05,10.794,16.672,4.587,15.645,-0.778,-0.422,-0.355,,
1903-06,12.886,18.897,6.723,16.161,-0.775,-0.495,-0.514,,
1903-07,13.992,19.787,7.87,16.496,-0.762,-0.423,-0.332,,
1903-08,13.412,19.298,7.558,16.304,-0.633,-0.497,-0.433,,
1903-09,11.501,17.356,5.642,15.771,-0.621,-0.493,-0.558,,
1903-10,8.812,14.634,2.895,14.835,-0.754,-0.495,-0.453,,
1903-11,5.516,11.219,-0.051,13.828,-0.631,-0.363,-0.365,,
1903-12,2.898,8.533,-2.687,13.205,-1.015,-0.47,-0.647,,
1904-01,1.637,7.082,-3.86,12.957,-1.054,-1.102,-0.752,,
1904-02,2.297,8.507,-3.583,13.154,-1.048,-0.363,-0.615,,
1904-03,4.506,10.559,-1.575,13.859,-0.858,-0.463,-0.492,,
1904-04,7.684,13.823,1.428,14.755,-1.077,-0.573,-0.629,,
1904-05,10.84,16.922,4.641,15.573,-0.729,-0.129,-0.233,,
1904-06,13.014,19.092,6.778,16.207,-0.79,-0.185,-0.312,,
1904-07,13.836,19.678,7.777,16.525,-0.92,-0.483,-0.533,,
1904-08,13.459,19.525,7.462,16.403,-0.615,-0.02,-0.25,,
1904-09,11.381,17.465,5.361,15.768,-0.967,-0.368,-0.631,,
1904-10,8.833,14.902,3.133,14.947,-0.513,-0.148,-0.402,,
1904-11,6.23,11.997,0.558,14.144,0.181,0.417,0.413,,
1904-12,3.374,9.212,-2.067,13.433,-0.397,-0.052,-0.153,,
1905-01,2.254,8.017,-3.324,13.205,-0.529,-0.368,-0.17,,
1905-02,1.927,7.735,-3.951,13.206,-1.474,-1.506,-1.244,,
1905-03,4.635,10.466,-1.308,14.035,-0.629,-0.75,-0.438,,
1905-04,7.755,13.622,1.493,14.857,-1.049,-0.752,-0.608,,
1905-05,10.982,16.946,4.819,15.788,-0.51,-0.268,-0.234,,
1905-06,13.112,19.11,6.944,16.379,-0.561,-0.409,-0.275,,
1905-07,14.077,19.877,8.038,16.651,-0.531,-0.273,-0.113,,
1905-08,13.578,19.619,7.72,16.558,-0.37,-0.106,-0.129,,
1905-09,11.804,17.684,5.928,16.004,-0.304,-0.262,-0.175,,
1905-10,9.041,14.866,3.117,15.091,-0.432,-0.216,-0.326,,
1905-11,6.183,11.984,0.574,14.232,0.264,0.403,0.272,,
1905-12,3.354,9.06,-1.931,13.45,-0.32,-0.254,-0.314,,
1906-01,2.068,8.086,-3.637,13.25,-1.118,-0.397,-0.71,,
1906-02,2.301,8.125,-3.343,13.502,-1.039,-1.201,-0.935,,
1906-03,4.866,11.008,-1.229,14.245,-0.455,-0.14,-0.106,,
1906-04,8.626,14.786,2.422,15.23,0.019,0.395,0.466,,
1906-05,11.24,17.146,4.922,15.769,-0.305,-0.036,0.03,,
1906-06,13.334,19.287,7.275,16.436,-0.224,-0.008,0.107,,
1906-07,14.122,20.058,8.186,16.662,-0.392,-0.062,-0.15,,
1906-08,13.691,19.539,7.843,16.593,-0.262,-0.013,0.001,,
1906-09,11.772,17.522,5.884,15.95,-0.373,-0.211,-0.165,,
1906-10,9.267,14.943,3.479,15.152,-0.08,-0.134,0.031,,
1906-11,5.501,11.17,-0.301,14.054,-0.758,-0.413,-0.482,,
1906-12,3.761,9.258,-1.664,13.54,0.128,0.159,0.268,,
1907-01,1.798,7.903,-3.867,13.108,-1.155,-0.33,-0.8,,
1907-02,2.117,7.993,-3.603,13.257,-1.177,-1.255,-1.04,,
1907-03,4.575,10.61,-1.6,14.15,-0.961,-0.653,-0.533,,
1907-04,7.579,13.401,1.521,14.918,-1.036,-1.046,-0.672,,
1907-05,10.375,16.335,4.084,15.602,-1.297,-0.934,-0.833,,
1907-06,12.729,18.576,6.509,16.253,-1.099,-0.612,-0.624,,
1907-07,13.769,19.626,7.761,16.596,-0.824,-0.482,-0.45,,
1907-08,13.362,19.187,7.465,16.456,-0.524,-0.478,-0.33,,
1907-09,11.665,17.443,5.59,15.902,-0.637,-0.442,-0.32,,
1907-10,9.234,15.079,3.32,15.159,-0.152,0.056,0.03,,
1907-11,5.207,10.71,-0.557,13.872,-1.114,-0.898,-0.826,,
1907-12,2.956,8.831,-2.585,13.225,-1.065,-0.217,-0.702,,
1908-01,2.304,8.118,-3.548,13.16,-0.718,0.018,-0.304,,
1908-02,2.769,8.527,-3.177,13.441,-0.575,-0.371,-0.136,,
1908-03,4.136,10.384,-2.101,13.783,-1.616,-0.761,-1.084,,
1908-04,7.832,13.853,1.735,14.801,-0.77,-0.345,-0.385,,
1908-05,11.141,16.958,4.86,15.757,-0.373,-0.019,0.104,,
1908-06,13.293,19.063,6.902,16.289,-0.445,-0.127,0.044,,
1908-07,14.197,19.748,8.113,16.618,-0.419,-0.285,-0.034,,
1908-08,13.376,19.359,7.499,16.365,-0.602,-0.229,-0.3,,
1908-09,11.977,17.781,5.977,15.93,-0.207,-0.028,0.056,,
1908-10,8.865,14.675,2.948,14.883,-0.653,-0.494,-0.354,,
1908-11,5.272,11.098,-0.576,13.842,-1.211,-0.533,-0.838,,
1908-12,3.071,8.901,-2.535,13.189,-0.97,-0.45,-0.743,,
1909-01,1.395,7.121,-4.298,12.839,-1.582,-1.29,-1.401,,
1909-02,2.706,8.571,-3.447,13.35,-0.718,-0.34,-0.333,,
1909-03,4.589,10.659,-1.677,13.852,-0.945,-0.441,-0.563,,
1909-04,7.534,13.426,1.395,14.719,-1.059,-0.868,-0.749,,
1909-05,10.611,16.668,4.38,15.6,-0.862,-0.374,-0.429,,
1909-06,12.962,18.71,6.766,16.191,-0.788,-0.482,-0.397,,
1909-07,14.06,19.787,8.05,16.437,-0.428,-0.284,-0.143,,
1909-08,13.752,19.625,7.753,16.496,-0.346,0.066,0.005,,
1909-09,11.879,17.891,5.778,15.849,-0.489,0.095,-0.071,,
1909-10,9.192,15.139,3.221,14.941,-0.381,-0.003,-0.106,,
1909-11,6.236,11.959,0.323,13.993,0.074,0.576,0.434,,
1909-12,3.223,8.763,-2.353,13.217,-0.557,-0.544,-0.323,,
1910-01,2.333,8.095,-3.27,13.139,-0.355,-0.197,-0.065,,
1910-02,2.779,8.388,-3.226,13.317,-0.602,-0.712,-0.223,,
1910-03,4.606,10.781,-1.675,13.872,-0.962,-0.194,-0.388,,
1910-04,8.105,14.37,1.704,14.845,-0.777,0.236,-0.131,,
1910-05,11.005,17.03,4.675,15.712,-0.688,-0.011,-0.143,,
1910-06,13.151,19.027,6.871,16.264,-0.678,-0.279,-0.297,,
1910-07,14.279,19.952,8.205,16.543,-0.339,-0.055,0.033,,
1910-08,13.677,19.425,7.606,16.477,-0.463,-0.165,-0.111,,
1910-09,11.733,17.623,5.669,15.875,-0.661,-0.28,-0.371,,
1910-10,9.006,14.905,2.986,15.019,-0.519,0.03,-0.154,,
1910-11,5.318,11.072,-0.654,13.75,-1.144,-0.485,-0.66,,
1910-12,2.684,8.5,-2.999,13.016,-1.234,-0.825,-1.097,,
1911-01,1.66,7.133,-3.969,12.908,-1.092,-1.214,-1.003,,
1911-02,2.453,8.15,-3.664,13.164,-1.166,-0.854,-0.673,,
1911-03,4.347,10.362,-1.743,13.752,-1.078,-0.763,-0.717,,
1911-04,7.99,14.081,1.856,14.716,-0.488,-0.104,-0.13,,
1911-05,10.829,16.71,4.632,15.497,-0.755,-0.28,-0.274,,
1911-06,13.009,19.091,6.778,16.108,-0.606,-0.044,-0.132,,
1911-07,14.082,19.987,8.053,16.431,-0.514,-0.055,-0.155,,
1911-08,13.499,19.396,7.607,16.387,-0.534,-0.152,-0.213,,
1911-09,11.638,17.491,5.723,15.799,-0.564,-0.299,-0.341,,
1911-10,9.263,14.99,3.401,15.063,-0.204,-0.076,-0.009,,
1911-11,5.964,11.652,0.309,14.062,-0.221,-0.018,-0.116,,
1911-12,3.39,8.811,-1.981,13.425,-0.314,-0.569,-0.356,,
1912-01,2.402,7.911,-3.305,13.249,-0.573,-0.387,-0.338,,
1912-02,3.354,9.379,-2.718,13.595,-0.165,0.572,0.165,,
1912-03,4.356,10.725,-1.981,13.995,-1.448,-0.496,-1.062,,
1912-04,8.229,14.069,2.091,15.065,-0.314,-0.224,-0.03,,
1912-05,11.254,17.389,4.992,15.813,-0.336,0.313,0.091,,
1912-06,13.435,19.351,7.166,16.397,-0.263,0.175,0.156,,
1912-07,13.723,19.729,7.916,16.509,-0.709,-0.402,-0.557,,
1912-08,13.053,19.027,7.277,16.309,-0.913,-0.634,-0.815,,
1912-09,11.222,17.435,5.227,15.685,-1.239,-0.649,-1.001,,
1912-10,8.367,14.133,2.497,14.751,-1.334,-1.329,-1.267,,
1912-11,5.521,11.185,-0.291,13.928,-0.794,-0.59,-0.536,,
1912-12,3.069,8.307,-2.459,13.23,-0.829,-1.144,-0.785,,
1913-01,2.083,7.655,-3.657,13.066,-0.77,-0.553,-0.608,,
1913-02,2.376,8.233,-3.485,13.344,-0.886,-0.723,-0.887,,
1913-03,4.517,10.4,-1.597,13.953,-0.926,-0.708,-0.65,,
1913-04,8.023,14.219,1.91,14.957,-0.835,-0.085,-0.401,,
1913-05,10.745,16.815,4.652,15.679,-0.882,-0.358,-0.471,,
1913-06,13.005,19.075,6.667,16.216,-0.869,-0.147,-0.326,,
1913-07,14.137,20.256,7.967,16.552,-0.72,-0.187,-0.309,,
1913-08,13.724,19.805,7.735,16.496,-0.477,-0.012,-0.105,,
1913-09,11.759,17.833,5.629,15.867,-0.675,-0.119,-0.249,,
1913-10,9.077,14.904,3.091,15.028,-0.595,-0.322,-0.348,,
1913-11,6.024,11.67,0.347,14.123,-0.044,0.093,0.064,,
1913-12,4.103,9.556,-1.43,13.624,0.446,0.338,0.567,,
1914-01,3.376,8.822,-2.334,13.545,0.698,0.682,1.033,,
1914-02,3.2,8.502,-2.551,13.576,0.05,-0.594,0.147,,
1914-03,4.942,11.039,-1.31,14.103,-0.778,-0.203,-0.294,,
1914-04,8.098,14.051,1.888,15.018,-0.898,-0.418,-0.354,,
1914-05,11.285,17.199,5.233,15.857,-0.39,0.15,0.113,,
1914-06,13.496,19.335,7.219,16.421,-0.415,-0.017,0.085,,
1914-07,14.298,20.065,8.182,16.653,-0.446,0.005,-0.028,,
1914-08,13.73,19.692,7.87,16.692,-0.39,0.008,-0.108,,
1914-09,11.915,17.747,5.866,16.075,-0.542,-0.22,-0.178,,
1914-10,9.387,15.271,3.567,15.223,-0.096,0.156,0.061,,
1914-11,5.759,11.287,0.239,14.155,-0.357,-0.299,-0.304,,
1914-12,3.6,8.764,-1.624,13.597,-0.07,-0.493,-0.104,,
1915-01,2.299,7.901,-3.416,13.32,-0.605,-0.305,-0.348,,
1915-02,3.265,8.931,-2.52,13.675,0.011,-0.113,0.071,,
1915-03,5.143,11.024,-1.115,14.32,-0.483,-0.213,-0.105,,
1915-04,8.705,14.607,2.755,15.292,0.156,0.277,0.396,,
1915-05,11.493,17.141,5.371,16.067,0.034,0.151,0.325,,
1915-06,13.3,19.189,7.154,16.445,-0.436,-0.096,-0.031,,
1915-07,14.443,20.553,8.455,16.817,-0.276,0.064,-0.021,,
1915-08,13.77,19.997,7.758,16.802,-0.296,0.185,-0.123,,
1915-09,11.867,17.811,6.038,16.102,-0.344,-0.23,-0.333,,
1915-10,8.984,14.862,3.017,15.093,-0.73,-0.286,-0.504,,
1915-11,6.216,12.159,0.297,14.254,-0.158,0.611,0.245,,
1915-12,3.633,9.515,-2.069,13.538,-0.429,0.317,-0.074,,
1916-01,2.616,8.309,-2.927,13.294,0.007,0.028,0.077,,
1916-02,2.957,8.855,-3.024,13.581,-0.362,-0.115,-0.116,,
1916-03,4.846,10.961,-1.584,14.121,-0.747,-0.154,-0.337,,
1916-04,8.047,14.096,1.918,14.975,-0.554,-0.274,-0.223,,
1916-05,10.972,17.084,4.794,15.779,-0.587,-0.142,-0.264,,
1916-06,12.942,18.91,6.867,16.29,-0.797,-0.406,-0.438,,
1916-07,14.052,20.012,8.184,16.599,-0.375,-0.04,-0.157,,
1916-08,13.58,19.484,7.754,16.511,-0.419,-0.136,-0.203,,
1916-09,11.726,17.634,5.725,15.927,-0.684,-0.341,-0.484,,
1916-10,9.053,14.763,3.156,14.919,-0.556,-0.242,-0.336,,
1916-11,5.596,11.22,-0.311,13.814,-0.721,-0.16,-0.295,,
1916-12,2.316,7.838,-3.402,13.006,-1.951,-1.467,-1.558,,
1917-01,2.133,7.848,-3.782,12.84,-0.923,-0.322,-0.443,,
1917-02,2.36,8.334,-3.771,13.099,-1.08,-0.537,-0.698,,
1917-03,4.488,10.552,-1.983,13.801,-1.385,-0.533,-0.752,,
1917-04,7.855,13.932,1.689,14.815,-0.909,-0.297,-0.434,,
1917-05,10.443,16.421,4.305,15.537,-1.106,-0.699,-0.712,,
1917-06,12.915,18.889,6.792,16.239,-0.771,-0.438,-0.442,,
1917-07,14.259,20.083,8.377,16.706,-0.312,-0.09,-0.062,,
1917-08,13.471,19.568,7.545,16.58,-0.464,-0.091,-0.225,,
1917-09,11.745,17.669,5.796,16.058,-0.475,-0.083,-0.234,,
1917-10,8.544,14.426,2.64,14.942,-1.099,-0.606,-0.832,,
1917-11,5.82,11.686,0.057,14.002,-0.352,0.32,-0.011,,
1917-12,2.247,7.703,-3.43,13.098,-1.914,-1.719,-1.647,,
1918-01,1.934,7.552,-3.802,13.129,-1.067,-0.472,-0.577,,
1918-02,2.455,8.256,-3.568,13.312,-0.866,-0.591,-0.503,,
1918-03,4.811,10.704,-1.267,14.034,-0.383,-0.299,-0.135,,
1918-04,7.644,13.706,1.426,14.794,-1.075,-0.607,-0.734,,
1918-05,10.54,16.48,4.386,15.733,-1.129,-0.669,-0.755,,
1918-06,12.908,18.731,6.772,16.306,-0.934,-0.645,-0.533,,
1918-07,14.002,19.916,7.896,16.596,-0.695,-0.139,-0.25,,
1918-08,13.431,19.326,7.492,16.552,-0.66,-0.198,-0.336,,
1918-09,11.881,17.999,5.8,16.074,-0.596,0.217,-0.118,,
1918-10,9.433,15.332,3.578,15.252,-0.052,0.329,0.169,,
1918-11,5.683,11.265,0.142,14.297,-0.427,-0.441,-0.397,,
1918-12,2.848,8.266,-2.627,13.439,-1.159,-1.206,-1.133,,
1919-01,2.184,7.649,-3.396,13.309,-0.587,-0.781,-0.523,,
1919-02,2.852,8.627,-2.996,13.678,-0.576,-0.283,-0.296,,
1919-03,4.743,10.714,-1.547,14.22,-0.893,-0.441,-0.534,,
1919-04,8.487,14.412,2.441,15.253,-0.119,-0.062,0.076,,
1919-05,10.969,16.701,4.881,15.847,-0.679,-0.521,-0.404,,
1919-06,13.228,19.017,7.102,16.375,-0.488,-0.371,-0.236,,
1919-07,14.274,20.146,8.264,16.582,-0.318,0.005,-0.061,,
1919-08,13.786,19.804,7.842,16.498,-0.159,0.287,0.092,,
1919-09,11.99,17.887,6.126,16.025,-0.101,0.05,0.016,,
1919-10,9.361,15.005,3.522,15.117,0.022,-0.028,0.058,,
1919-11,5.489,11.158,-0.431,13.914,-1.003,-0.439,-0.626,,
1919-12,3.224,8.756,-2.395,13.263,-0.844,-0.655,-0.656,,
1920-01,2.841,8.444,-2.942,13.257,0.002,0.302,0.381,,
1920-02,2.755,8.266,-3.109,13.347,-0.521,-0.886,-0.47,,
1920-03,5.227,11.034,-0.782,14.25,0.079,-0.076,0.246,,
1920-04,8.293,14.141,2.164,15.079,-0.237,-0.022,0.081,,
1920-05,11.131,17.145,5.126,15.855,-0.307,0.006,-0.07,,
1920-06,13.105,18.9,7.057,16.415,-0.487,-0.277,-0.247,,
1920-07,14.245,20.121,8.299,16.693,-0.304,0.175,0.044,,
1920-08,13.698,19.647,7.772,16.626,-0.326,0.119,-0.063,,
1920-09,11.794,17.81,5.85,16.117,-0.497,-0.073,-0.274,,
1920-10,9.021,14.852,3.1,15.206,-0.579,-0.197,-0.334,,
1920-11,5.566,11.127,-0.123,14.159,-0.745,-0.659,-0.596,,
1920-12,2.629,8.225,-3.063,13.311,-1.559,-1.229,-1.248,,
1921-01,2.98,8.737,-2.709,13.439,0.375,0.679,0.658,,
1921-02,3.125,9.17,-2.816,13.622,-0.22,0.332,0.139,,
1921-03,5.081,10.928,-0.931,14.128,-0.254,-0.151,-0.049,,
1921-04,8.324,14.327,2.252,15.005,-0.23,0.021,0.07,,
1921-05,11.245,17.255,5.152,15.826,-0.407,0.062,-0.157,,
1921-06,13.44,19.36,7.384,16.49,-0.21,0.093,0.12,,
1921-07,14.436,20.42,8.424,16.783,-0.101,0.453,0.29,,
1921-08,13.561,19.468,7.601,16.618,-0.428,0.045,-0.215,,
1921-09,11.869,17.785,5.996,16.166,-0.378,-0.03,-0.158,,
1921-10,9.264,15.124,3.446,15.285,-0.246,0.113,0.001,,
1921-11,5.864,11.362,0.2,14.236,-0.342,-0.298,-0.13,,
1921-12,3.663,9.157,-1.874,13.627,-0.2,-0.021,0.02,,
1922-01,2.15,7.603,-3.428,13.177,-0.583,-0.809,-0.555,,
1922-02,2.376,8.234,-3.684,13.453,-1.345,-0.955,-0.99,,
1922-03,5.156,11.248,-1.188,14.245,-0.445,0.025,0.016,,
1922-04,8.38,14.521,2.156,15.168,-0.344,0.174,0.034,,
1922-05,11.097,16.912,4.983,15.778,-0.389,-0.177,-0.116,,
1922-06,13.331,19.153,7.266,16.406,-0.272,0.006,0.021,,
1922-07,14.278,20.098,8.241,16.745,-0.289,0.044,-0.017,,
1922-08,13.584,19.475,7.599,16.532,-0.462,-0.13,-0.258,,
1922-09,11.775,17.661,5.754,15.981,-0.6,-0.271,-0.414,,
1922-10,9.056,14.975,3.134,15.043,-0.508,-0.088,-0.244,,
1922-11,6.046,11.615,0.232,14.117,-0.274,0.019,0.02,,
1922-12,3.667,8.968,-1.865,13.503,-0.155,-0.264,0.039,,
1923-01,2.487,8.21,-3.195,13.24,-0.244,0.042,0.01,,
1923-02,2.563,8.298,-3.172,13.358,-0.683,-0.95,-0.772,,
1923-03,4.866,10.786,-1.256,14.049,-0.659,-0.436,-0.451,,
1923-04,7.749,13.64,1.602,14.959,-1.081,-0.85,-0.745,,
1923-05,10.849,16.825,4.79,15.724,-0.631,-0.402,-0.421,,
1923-06,13.296,19.056,7.139,16.452,-0.406,-0.145,-0.163,,
1923-07,13.984,19.81,8.012,16.628,-0.538,-0.217,-0.251,,
1923-08,13.611,19.445,7.645,16.54,-0.348,0.01,-0.134,,
1923-09,11.883,17.783,5.816,15.992,-0.393,-0.016,-0.096,,
1923-10,9.52,15.188,3.523,15.249,0.006,0.212,0.335,,
1923-11,6.378,11.871,0.474,14.404,0.148,0.301,0.487,,
1923-12,3.88,9.269,-1.903,13.739,-0.173,0.184,0.304,,
1924-01,2.339,7.912,-3.502,13.303,-0.55,-0.431,-0.377,,
1924-02,2.888,8.609,-3.025,13.585,-0.256,-0.368,-0.184,,
1924-03,5.352,11.24,-0.806,14.325,0.046,0.185,0.245,,
1924-04,7.97,13.857,1.722,15.081,-0.613,-0.379,-0.284,,
1924-05,11.188,17.185,4.905,15.918,-0.385,0.045,-0.022,,
1924-06,13.342,19.195,7.085,16.461,-0.443,-0.101,-0.136,,
1924-07,14.304,20.057,8.161,16.724,-0.348,-0.098,-0.004,,
1924-08,13.654,19.519,7.585,16.556,-0.304,-0.015,-0.053,,
1924-09,11.957,17.783,6.024,16.003,-0.256,-0.051,-0.049,,
1924-10,9.203,14.896,3.29,15.042,-0.259,-0.102,-0.05,,
1924-11,6.4,11.794,0.656,14.132,0.365,0.286,0.62,,
1924-12,3.485,8.639,-2.021,13.342,-0.31,-0.664,-0.212,,
1925-01,2.268,7.484,-3.179,13.157,-0.221,-0.661,-0.172,,
1925-02,2.701,8.51,-3.314,13.361,-0.772,-0.45,-0.469,,
1925-03,5.126,11.133,-1.14,14.155,-0.471,0.143,-0.034,,
1925-04,8.442,14.538,2.178,15.011,-0.337,0.353,0.094,,
1925-05,11.039,17.032,4.828,15.855,-0.633,-0.025,-0.223,,
1925-06,13.089,19.041,6.883,16.413,-0.585,-0.242,-0.325,,
1925-07,14.066,19.971,8.047,16.74,-0.489,0.038,-0.173,,
1925-08,13.769,19.737,7.724,16.716,-0.342,0.205,-0.047,,
1925-09,11.979,17.874,6.008,16.14,-0.119,0.318,0.126,,
1925-10,9.196,14.889,3.287,15.221,-0.166,-0.149,-0.073,,
1925-11,6.34,11.912,0.646,14.418,0.248,0.384,0.411,,
1925-12,4.398,10.011,-1.47,13.897,0.236,0.918,0.761,,
1926-01,3.453,8.785,-2.222,13.739,0.875,0.765,1.073,,
1926-02,3.717,9.503,-2.307,13.842,0.261,0.414,0.494,,
1926-03,5.831,11.593,-0.234,14.536,0.482,0.572,0.708,,
1926-04,8.193,14.095,2.006,15.214,-0.72,-0.312,-0.265,,
1926-05,10.931,16.688,4.806,15.932,-0.659,-0.366,-0.309,,
1926-06,13.285,19.214,7.079,16.581,-0.596,-0.081,-0.237,,
1926-07,14.168,19.998,8.058,16.766,-0.567,-0.153,-0.155,,
1926-08,13.877,19.695,7.916,16.8,-0.166,0.039,0.03,,
1926-09,12.075,17.816,6.15,16.222,-0.238,-0.069,-0.069,,
1926-10,9.55,15.474,3.601,15.372,-0.023,0.386,0.226,,
1926-11,6.3,11.936,0.618,14.351,0.129,0.227,0.228,,
1926-12,3.366,8.63,-2.248,13.538,-0.712,-0.642,-0.463,,
1927-01,2.372,7.935,-3.512,13.323,-0.743,-0.409,-0.443,,
1927-02,3.039,8.67,-2.866,13.65,-0.224,-0.447,-0.222,,
1927-03,4.668,10.565,-1.495,14.084,-1.119,-0.824,-0.759,,
1927-04,8.035,14.007,1.852,15.045,-0.687,-0.405,-0.315,,
1927-05,11.104,16.998,4.873,15.873,-0.375,-0.132,-0.01,,
1927-06,13.272,19.136,7.106,16.444,-0.494,-0.044,-0.137,,
1927-07,14.323,20.237,8.284,16.812,-0.225,0.208,0.074,,
1927-08,13.698,19.529,7.697,16.742,-0.384,-0.07,-0.119,,
1927-09,12.254,18.109,6.26,16.224,0.005,0.405,0.26,,
1927-10,9.887,15.627,4.02,15.435,0.445,0.704,0.622,,
1927-11,6.346,12.072,0.596,14.342,0.083,0.409,0.223,,
1927-12,3.267,8.689,-2.392,13.493,-0.863,-0.658,-0.694,,
1928-01,3.046,8.291,-2.631,13.637,0.436,0.161,0.499,,
1928-02,3.333,9.04,-2.609,13.722,0.03,0.045,0.229,,
1928-03,4.959,10.892,-1.247,14.229,-0.734,-0.367,-0.386,,
1928-04,8.244,14.193,2.046,15.126,-0.666,-0.273,-0.326,,
1928-05,11.169,17.06,4.981,15.88,-0.369,-0.044,-0.036,,
1928-06,13.113,18.856,7.045,16.355,-0.538,-0.413,-0.37,,
1928-07,14.31,20.005,8.189,16.796,-0.343,-0.086,-0.034,,
1928-08,13.687,19.522,7.798,16.7,-0.299,-0.103,-0.14,,
1928-09,12.03,17.981,6.02,16.066,-0.416,0.044,-0.118,,
1928-10,9.486,15.387,3.549,15.232,-0.12,0.313,0.067,,
1928-11,6.336,11.933,0.629,14.276,0.118,0.236,0.206,,
1928-12,3.873,9.186,-1.751,13.568,-0.074,0.003,0.124,,
1929-01,2.054,7.48,-3.66,13.137,-1.023,-1.023,-0.886,,
1929-02,2.172,7.838,-3.883,13.241,-1.657,-1.526,-1.427,,
1929-03,5.099,10.982,-1.131,14.079,-0.364,0.041,-0.005,,
1929-04,8.094,14.08,1.842,14.987,-0.505,-0.225,-0.275,,
1929-05,10.915,16.906,4.784,15.716,-0.468,-0.174,-0.315,,
1929-06,12.928,18.65,6.908,16.328,-0.668,-0.658,-0.557,,
1929-07,13.957,19.652,8.012,16.59,-0.537,-0.492,-0.423,,
1929-08,13.68,19.548,7.697,16.671,-0.445,0.027,-0.145,,
1929-09,11.807,17.598,5.926,16.092,-0.488,-0.329,-0.318,,
1929-10,9.46,15.217,3.686,15.248,0.066,0.139,0.057,,
1929-11,6.172,11.757,0.377,14.313,-0.151,0.138,-0.006,,
1929-12,2.571,7.769,-2.945,13.207,-1.55,-1.772,-1.494,,
1930-01,2.401,7.67,-3.169,13.26,-0.324,-0.697,-0.374,,
1930-02,3.152,8.9,-2.852,13.54,-0.332,-0.104,-0.126,,
1930-03,5.483,11.539,-0.571,14.326,0.278,0.509,0.417,,
1930-04,8.182,14.017,2.072,15.081,-0.482,-0.23,-0.253,,
1930-05,11.105,16.87,5.016,15.911,-0.424,-0.223,-0.237,,
1930-06,13.347,19.071,7.295,16.473,-0.423,-0.254,-0.231,,
1930-07,14.465,20.252,8.415,16.854,-0.158,0.195,0.123,,
1930-08,13.928,19.803,7.996,16.791,-0.068,0.398,0.178,,
